1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 9.657877887359563873e-01 1.985845071801674569e-06 9.785910654245423123e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 8.681705701415967091e-01 2.474447039159725888e-06 9.268745411654812994e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 4.616627988008101813e-01 9.531737252504478605e-07 9.221950790833923980e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00 3.695113557373236324e-01 7.079504991988019614e-07 9.456189113656968430e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 2.160275811378198907e-01 -1.704268167531623098e-08 9.880414521778876306e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 1.133145025924575805e-01 5.009487512563194934e-08 9.450638248951746291e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 1.170544165602750847e-01 8.951168866333669450e-08 9.569148235331234294e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 7.018024471872844616e-01 5.821464828997716316e-13 9.555524637221182423e-04
1.000000000000000000e+00 1.000000000000000056e-01 3.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 3.663051693562843214e-01 3.391014029016693940e-07 9.948634857272395902e-04
1.000000000000000000e+00 1.000000000000000056e-01 3.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 2.271117170860358359e-01 4.025411426826822612e-07 9.617251559952355805e-04
1.000000000000000000e+00 1.000000000000000056e-01 3.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 4.273934226094120437e-01 1.603090307143871503e-07 9.503216650246120497e-04
1.000000000000000000e+00 1.000000000000000056e-01 3.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00 9.494749824186935472e-01 1.183609327107282880e-07 9.725024032367602603e-04
1.000000000000000000e+00 1.000000000000000056e-01 3.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 9.702051588205516941e-01 -3.472502944925756343e-09 9.779893886874045997e-04
1.000000000000000000e+00 1.000000000000000056e-01 3.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 7.714238522665502196e-02 9.007176613406214688e-09 9.851660579970006413e-04
1.000000000000000000e+00 1.000000000000000056e-01 3.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 6.707436264208314902e-02 1.600868899585545595e-08 9.918643004803544272e-04
1.000000000000000000e+00 1.000000000000000056e-01 3.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 1.195245171776524729e-01 2.665502251407924499e-13 9.572582518876624228e-04
1.000000000000000000e+00 1.000000000000000056e-01 5.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 3.810197520877404154e-01 7.760243006184830143e-08 9.309176942661791243e-04
1.000000000000000000e+00 1.000000000000000056e-01 5.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 8.377254899843386005e-01 8.834395397015965665e-08 9.826924986654158884e-04
1.000000000000000000e+00 1.000000000000000056e-01 5.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 4.331103096872381819e-01 3.600963611554348569e-08 9.809904947283420041e-04
1.000000000000000000e+00 1.000000000000000056e-01 5.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00 6.710149610829492239e-01 2.655662068977396052e-08 9.921029504021518577e-04
1.000000000000000000e+00 1.000000000000000056e-01 5.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 9.138236922698823594e-01 -9.198216246666165742e-10 9.844672058981198889e-04
1.000000000000000000e+00 1.000000000000000056e-01 5.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 8.008524345235159547e-01 2.151333999702178053e-09 9.417157819474951223e-04
1.000000000000000000e+00 1.000000000000000056e-01 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.482839054838430259e-01 3.788986560171560301e-09 9.560870942976544247e-04
1.000000000000000000e+00 1.000000000000000056e-01 5.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 4.502429266379812667e-01 1.327884786772244568e-13 9.627784992176312805e-04
1.000000000000000000e+00 1.000000000000000056e-01 7.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 5.952787019466598828e-01 2.196431971758315826e-08 9.476019782421765637e-04
1.000000000000000000e+00 1.000000000000000056e-01 7.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 2.423066391563044597e-01 2.416672963458440531e-08 9.297751779701544364e-04
1.000000000000000000e+00 1.000000000000000056e-01 7.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 6.330367153610059194e-01 1.004370343924410373e-08 9.381314741792308540e-04
1.000000000000000000e+00 1.000000000000000056e-01 7.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00 8.209750031370579570e-01 7.374146131010749510e-09 9.472245777309314368e-04
1.000000000000000000e+00 1.000000000000000056e-01 7.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 6.232534821012427617e-01 -2.959080007749739334e-10 9.826281309751772487e-04
1.000000000000000000e+00 1.000000000000000056e-01 7.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 8.648157463903189957e-01 6.306605151234403598e-10 9.776098582012112109e-04
1.000000000000000000e+00 1.000000000000000056e-01 7.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.800396331996374055e-01 1.102058223404574846e-09 9.919997157757790614e-04
1.000000000000000000e+00 1.000000000000000056e-01 7.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 6.627949962001429274e-01 7.037950298046654824e-14 9.561093145427728129e-04
1.000000000000000000e+00 1.000000000000000056e-01 9.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 7.295584101854675207e-01 7.311547309803358341e-09 9.811274395818375509e-04
1.000000000000000000e+00 1.000000000000000056e-01 9.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 4.415167308680909564e-01 7.811567952675860946e-09 9.399361907369194712e-04
1.000000000000000000e+00 1.000000000000000056e-01 9.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 4.851533822519106254e-01 3.303687078438508837e-09 9.616520082820927996e-04
1.000000000000000000e+00 1.000000000000000056e-01 9.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00 5.713239932715821201e-01 2.421699409296013547e-09 9.730464305027437854e-04
1.000000000000000000e+00 1.000000000000000056e-01 9.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 5.871543296895764819e-02 -1.103545779439412511e-10 9.818964325484320823e-04
1.000000000000000000e+00 1.000000000000000056e-01 9.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 5.495804259205044895e-01 2.157888508513883962e-10 9.472748901952087906e-04
1.000000000000000000e+00 1.000000000000000056e-01 9.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 7.252131466851907682e-01 3.753997254178561609e-10 9.636682198786094503e-04
1.000000000000000000e+00 1.000000000000000056e-01 9.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 2.958280481523442029e-01 3.940401973030892595e-14 9.619622708208139250e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.100000000000000000e+01 0.000000000000000000e+00 7.000000000000000000e+00 9.091991708727129584e-01 2.788961984517144387e-09 9.995216347244222869e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.100000000000000000e+01 1.000000000000000000e+00 7.000000000000000000e+00 2.383984758353338475e-03 2.897205650393740480e-09 9.799361269401368323e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.100000000000000000e+01 2.000000000000000000e+00 7.000000000000000000e+00 7.394490961128866724e-01 1.237968357214773432e-09 9.841247713466420074e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.100000000000000000e+01 3.000000000000000000e+00 7.000000000000000000e+00 8.109087165000935515e-01 9.059325663622829693e-10 9.370501381528178889e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.100000000000000000e+01 4.000000000000000000e+00 7.000000000000000000e+00 2.006675879111221583e-01 -4.615553740641480621e-11 9.961776492364126778e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.100000000000000000e+01 5.000000000000000000e+00 7.000000000000000000e+00 5.881139453563442171e-02 8.369930215920207921e-11 9.611197277952741045e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.100000000000000000e+01 6.000000000000000000e+00 7.000000000000000000e+00 2.284476922121076448e-01 1.449327072588087121e-10 9.893654321485394719e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.100000000000000000e+01 7.000000000000000000e+00 7.000000000000000000e+00 1.593379633913849791e-01 2.309552706140620269e-14 9.956101722890233971e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.300000000000000000e+01 0.000000000000000000e+00 7.000000000000000000e+00 4.114174017674191441e-01 1.182700195802975033e-09 9.565508295939475960e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.300000000000000000e+01 1.000000000000000000e+00 7.000000000000000000e+00 4.631114422366502392e-01 1.203821043531714385e-09 9.379159598651064461e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.300000000000000000e+01 2.000000000000000000e+00 7.000000000000000000e+00 1.670565389660973454e-01 5.168080464512491704e-10 9.579214869582954430e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.300000000000000000e+01 3.000000000000000000e+00 7.000000000000000000e+00 2.491347229213765613e-01 3.791192081381417862e-10 9.636168810042695758e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.300000000000000000e+01 4.000000000000000000e+00 7.000000000000000000e+00 1.396064259689555331e-01 -2.098668206559764960e-11 9.867889371172995031e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.300000000000000000e+01 5.000000000000000000e+00 7.000000000000000000e+00 3.617707732069640105e-03 3.580934675604609859e-11 9.946497571242959943e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.300000000000000000e+01 6.000000000000000000e+00 7.000000000000000000e+00 1.834830434776749952e-01 6.163631078119460088e-11 9.515425062070582496e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.300000000000000000e+01 7.000000000000000000e+00 7.000000000000000000e+00 4.451707427927192873e-01 1.404233664526441901e-14 9.723042770636856945e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.500000000000000000e+01 0.000000000000000000e+00 7.000000000000000000e+00 8.828662049553113178e-01 5.478895295329123380e-10 9.801449863943321669e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.500000000000000000e+01 1.000000000000000000e+00 7.000000000000000000e+00 4.988785833392501701e-01 5.468894615248983954e-10 9.582969241275279479e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.500000000000000000e+01 2.000000000000000000e+00 7.000000000000000000e+00 6.973137787559122724e-01 2.349014125454816688e-10 9.776616125566079795e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.500000000000000000e+01 3.000000000000000000e+00 7.000000000000000000e+00 2.151659712972696370e-01 1.728012106799471691e-10 9.830355764246074234e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.500000000000000000e+01 4.000000000000000000e+00 7.000000000000000000e+00 8.648922611671958638e-01 -1.029140089299582723e-11 9.986662937549902180e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.500000000000000000e+01 5.000000000000000000e+00 7.000000000000000000e+00 3.971782222597691758e-01 1.663874687393839262e-11 9.573090977917324404e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.500000000000000000e+01 6.000000000000000000e+00 7.000000000000000000e+00 2.396667630601299337e-01 2.843171702952950921e-11 9.663456078245594204e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.500000000000000000e+01 7.000000000000000000e+00 7.000000000000000000e+00 1.136726294168924692e-02 8.801432068895069688e-15 9.774946508136056738e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.700000000000000000e+01 0.000000000000000000e+00 7.000000000000000000e+00 6.043876942972626898e-01 2.727151852608017451e-10 9.376807719613630861e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.700000000000000000e+01 1.000000000000000000e+00 7.000000000000000000e+00 8.305185307319538079e-01 2.672179508665354378e-10 9.740802767716901997e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.700000000000000000e+01 2.000000000000000000e+00 7.000000000000000000e+00 6.260655236757705078e-01 1.147787843885786773e-10 9.934559317596282964e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.700000000000000000e+01 3.000000000000000000e+00 7.000000000000000000e+00 6.116455990146707489e-01 8.480018138482626534e-11 9.491369334647459851e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.700000000000000000e+01 4.000000000000000000e+00 7.000000000000000000e+00 8.434674623696382101e-01 -5.372850747896899857e-12 9.727785401276804180e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.700000000000000000e+01 5.000000000000000000e+00 7.000000000000000000e+00 9.275332333564781928e-01 8.264425733813327216e-12 9.489841370103791092e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.700000000000000000e+01 6.000000000000000000e+00 7.000000000000000000e+00 1.400523259033644441e-01 1.409347290383867682e-11 9.954110759785208661e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.700000000000000000e+01 7.000000000000000000e+00 7.000000000000000000e+00 8.543943101337744261e-01 5.692824052161692010e-15 9.773900958596568739e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.900000000000000000e+01 0.000000000000000000e+00 7.000000000000000000e+00 4.643347124486777444e-01 1.440839112256271063e-10 9.623201432096329701e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.900000000000000000e+01 1.000000000000000000e+00 7.000000000000000000e+00 3.244808332951114593e-01 1.394739769718806147e-10 9.448475665814626973e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.900000000000000000e+01 2.000000000000000000e+00 7.000000000000000000e+00 1.995789099617767126e-01 5.972837130168816923e-11 9.480877342666208310e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.900000000000000000e+01 3.000000000000000000e+00 7.000000000000000000e+00 3.631465679600622831e-01 4.426346001547745206e-11 9.769112072989755233e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.900000000000000000e+01 4.000000000000000000e+00 7.000000000000000000e+00 5.879583667160377392e-01 -2.943559939922110440e-12 9.939667723088923927e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.900000000000000000e+01 5.000000000000000000e+00 7.000000000000000000e+00 1.764949517063624518e-01 4.338002896417743655e-12 9.852953679242487574e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.900000000000000000e+01 6.000000000000000000e+00 7.000000000000000000e+00 4.600932532719288481e-01 7.376301395274687517e-12 9.671319391389106073e-04
1.000000000000000000e+00 1.000000000000000056e-01 1.900000000000000000e+01 7.000000000000000000e+00 7.000000000000000000e+00 5.695478834380300892e-01 3.769986483467628415e-15 9.727171248120032934e-04
1.000000000000000000e+00 1.000000000000000056e-01 2.100000000000000000e+01 0.000000000000000000e+00 7.000000000000000000e+00 4.970900036890442131e-01 8.020497390157960187e-11 9.853366807586420167e-04
1.000000000000000000e+00 1.000000000000000056e-01 2.100000000000000000e+01 1.000000000000000000e+00 7.000000000000000000e+00 5.581672313182241274e-02 7.671199400081198122e-11 9.763937245859518818e-04
1.000000000000000000e+00 1.000000000000000056e-01 2.100000000000000000e+01 2.000000000000000000e+00 7.000000000000000000e+00 1.747688860054738003e-01 3.266668557646803788e-11 9.764197607925044790e-04
1.000000000000000000e+00 1.000000000000000056e-01 2.100000000000000000e+01 3.000000000000000000e+00 7.000000000000000000e+00 2.458018363619632329e-01 2.432713832862375863e-11 9.592794545611326058e-04
1.000000000000000000e+00 1.000000000000000056e-01 2.100000000000000000e+01 4.000000000000000000e+00 7.000000000000000000e+00 6.299904635744221215e-01 -1.684401512684951442e-12 9.637015143819443411e-04
1.000000000000000000e+00 1.000000000000000056e-01 2.100000000000000000e+01 5.000000000000000000e+00 7.000000000000000000e+00 8.721158805353326215e-01 2.385839138052691315e-12 9.698658858752150745e-04
1.000000000000000000e+00 1.000000000000000056e-01 2.100000000000000000e+01 6.000000000000000000e+00 7.000000000000000000e+00 3.494314041494473999e-01 4.047432433484899683e-12 9.793534017881150126e-04
1.000000000000000000e+00 1.000000000000000056e-01 2.100000000000000000e+01 7.000000000000000000e+00 7.000000000000000000e+00 6.803699550171502519e-01 2.553026693151525149e-15 9.925216547959421921e-04
1.000000000000000000e+00 1.000000000000000056e-01 2.300000000000000000e+01 0.000000000000000000e+00 7.000000000000000000e+00 2.194003097095598431e-01 4.653353395838088995e-11 9.951232890005050520e-04
1.000000000000000000e+00 1.000000000000000056e-01 2.300000000000000000e+01 1.000000000000000000e+00 7.000000000000000000e+00 4.509985705816265122e-01 4.408184517350681062e-11 9.970886630273070265e-04
1.000000000000000000e+00 1.000000000000000056e-01 2.300000000000000000e+01 2.000000000000000000e+00 7.000000000000000000e+00 2.902547450824640718e-01 1.864827452910224054e-11 9.568407437182315650e-04
