76.5	-38.37416414912358
77.	-38.47497830740205
77.5	-38.570047404279656
78.	-38.65947475182159
78.5	-38.7433636763902
79.	-38.821817411697616
79.5	-38.89493901226355
80.	-38.96283120347405
80.5	-39.02559635084652
81.	-39.08333632681854
81.5	-39.136152436071136
82.	-39.184145357397085
82.5	-39.22741506026135
83.	-39.26606072144365
83.5	-39.30018070449172
84.	-39.329872480915675
84.5	-39.35523256606935
85.	-39.37635647885381
85.5	-39.39333872759836
86.	-39.40627274407731
86.5	-39.415250838375336
87.	-39.42036417505627
87.5	-39.421702773578836
88.	-39.41935545628691
88.5	-39.413409810889426
89.	-39.403952194681516
89.5	-39.391067727831995
90.	-39.37484024682538
90.5	-39.355352312894254
91.	-39.332685217819154
91.5	-39.306918930376945
92.	-39.278132121884994
92.5	-39.24640218551404
93.	-39.211805173836865
93.5	-39.174415853351576
94.	-39.13430769635934
94.5	-39.091552833526585
95.	-39.046222142391656
95.5	-38.99838517919881
96.	-38.94811021191992
96.5	-38.89546426414367
97.	-38.84051303588448
97.5	-38.783321024878646
98.	-38.723951434619686
98.5	-38.66246625024097
99.	-38.59892623682288
99.5	-38.53339091235074
100.	-38.46591864685011
100.5	-38.39656655526758
101.	-38.32539065289168
101.5	-38.252445721732265
102.	-38.177785469010544
102.5	-38.10146241038322
103.	-38.02352800220754
103.5	-37.94403255614675
104.	-37.86302534203244
104.5	-37.78055452829973
105.	-37.696667266329435
105.5	-37.61140964212318
106.	-37.524826758648814
106.5	-37.436962680697555
107.	-37.347860533088
107.5	-37.25756242145064
108.	-37.16610956218528
108.5	-37.07354216592304
109.	-36.97989960677171
109.5	-36.885220268923156
110.	-36.7895417432708
110.5	-36.69290066387535
111.	-36.595332888990754
111.5	-36.496873382973405
112.	-36.39755631980332
112.5	-36.29741507035344
113.	-36.19648217998843
113.5	-36.094789486542204
114.	-35.99236798281435
114.5	-35.88924800758883
115.	-35.78545909998435
115.5	-35.681030120102086
116.	-35.57598923972451
116.5	-35.470363889433166
117.	-35.36418091258598
117.5	-35.25746641254147
118.	-35.15024590175667
118.5	-35.04254426083602
119.	-34.9343857020806
119.5	-34.82579391835293
120.	-34.71679193775844
120.5	-34.6074022407696
121.	-34.49764677090619
121.5	-34.38754684548022
122.	-34.277123317485625
122.5	-34.16639647607218
123.	-34.05538606108532
123.5	-33.944111383507234
124.	-33.83259119343014
124.5	-33.720843767111695
125.	-33.60888695710148
125.5	-33.49673808156952
126.	-33.38441404491105
126.5	-33.271931334685355
127.	-33.1593059389215
127.5	-33.046553475594955
128.	-32.93368916051893
128.5	-32.82072774377452
129.	-32.70768363576312
129.5	-32.5945708679161
130.	-32.481403035818424
130.5	-32.36819341797017
131.	-32.254954946516165
131.5	-32.14170014409566
132.	-32.028441227757845
132.5	-31.915190107176105
133.	-31.801958308600437
133.5	-31.68875705321006
134.	-31.57559729779881
134.5	-31.46248964565389
135.	-31.34944438768763
135.5	-31.23647158882357
136.	-31.123580998647313
136.5	-31.01078205099769
137.	-30.898083963895893
137.5	-30.78549569387652
138.	-30.673025892818696
138.5	-30.560682974654608
139.	-30.4484751540121
139.5	-30.336410367821344
140.	-30.224496289812944
140.5	-30.1127404206028
141.	-30.00115003575453
141.5	-29.889732152123262
142.	-29.77849357795998
142.5	-29.667440965053267
143.	-29.556580734540837
143.5	-29.445919075962045
144.	-29.335462018605742
144.5	-29.225215430278944
145.	-29.115184961409387
145.5	-29.005376057961644
146.	-28.89579403730031
146.5	-28.786444054182752
147.	-28.6773310641896
147.5	-28.568459841877978
148.	-28.45983505276578
148.5	-28.35146120751035
149.	-28.243342635546256
149.5	-28.13548350254416
150.	-28.02788787846457
150.5	-27.920559693477685
151.	-27.813502713018806
151.5	-27.7067205504144
152.	-27.600216731265768
152.5	-27.493994662927573
153.	-27.38805760315825
153.5	-27.28240866693171
154.	-27.17705088032333
154.5	-27.071987178974886
155.	-26.967220363978637
155.5	-26.862753104230787
156.	-26.758587967910973
156.5	-26.654727460875304
157.	-26.55117397380261
157.5	-26.447929776848813
158.	-26.34499702943474
158.5	-26.242377834577493
159.	-26.140074214252472
159.5	-26.038088080883746
160.	-25.936421240422156
160.5	-25.835075417440873
161.	-25.7340522937703
161.5	-25.63335346089812
162.	-25.532980413137505
162.5	-25.432934551616473
163.	-25.33321722223147
163.5	-25.23382972638144
164.	-25.134773279710675
164.5	-25.03604901186717
165.	-24.937657971359076
165.5	-24.839601166871773
166.	-24.741879563637326
166.5	-24.64449404959455
167.	-24.54744543653436
167.5	-24.450734464405848
168.	-24.354361839914496
168.5	-24.258328234282526
169.	-24.16263425042093
169.5	-24.067280423766682
170.	-23.972267224997438
170.5	-23.877595089908656
171.	-23.78326443249702
171.5	-23.689275608180832
172.	-23.595628912551387
172.5	-23.50232458328517
173.	-23.409362814748793
173.5	-23.316743792424088
174.	-23.224467657582554
174.5	-23.132534498406105
175.	-23.040944351703224
175.5	-22.949697206260158
176.	-22.858793035455108
176.5	-22.76823179460291
177.	-22.67801339298373
177.5	-22.588137694274113
178.	-22.498604518046342
178.5	-22.409413647828796
179.	-22.32056486569924
179.5	-22.23205792731136
180.	-22.143892547829857
180.5	-22.056068403253605
181.	-21.96858513172851
181.5	-21.88144234460757
182.	-21.79463965640393
182.5	-21.708176655544353
183.	-21.6220528956428
183.5	-21.536267896686436
184.	-21.450821146187963
184.5	-21.365712108091586
185.	-21.2809402523217
185.5	-21.196505028861193
186.	-21.112405857791707
186.5	-21.028642130335363
187.	-20.94521320986853
187.5	-20.86211843570163
188.	-20.779357151416228
188.5	-20.69692869305997
189.	-20.614832371281977
189.5	-20.533067471975937
190.	-20.45163325717402
190.5	-20.37052896599029
191.	-20.289753829532916
191.5	-20.209307087725243
192.	-20.12918796257691
192.5	-20.049395654873567
193.	-19.969929344967284
193.5	-19.890788193544587
194.	-19.81197134337303
194.5	-19.733477941211433
195.	-19.65530713733433
195.5	-19.57745806477191
196.	-19.499929839070628
196.5	-19.422721558974022
197.	-19.345832307084194
197.5	-19.2692611518075
198.	-19.193007169002648
198.5	-19.117069438315724
199.	-19.0414470250491
199.5	-18.966138980162548
200.	-18.891144340861267
200.5	-18.816462131167164
201.	-18.74209136282085
201.5	-18.66803105145677
202.	-18.594280222927175
202.5	-18.52083789255841
203.	-18.447703063972014
203.5	-18.374874729593838
204.	-18.30235187114887
204.5	-18.230133460142085
205.	-18.158218463113226
205.5	-18.086605861971353
206.	-18.015294636923883
206.5	-17.94428375869062
207.	-17.873572188941445
207.5	-17.80315888072607
208.	-17.733042778891555
208.5	-17.66322282051793
209.	-17.593697944604077
209.5	-17.52446710524054
210.	-17.455529252267336
210.5	-17.386883328272432
211.	-17.31852826896595
211.5	-17.250463003543775
212.	-17.18268645504083
212.5	-17.115197540687735
213.	-17.047995180138088
213.5	-16.98107830878109
214.	-16.91444585984593
214.5	-16.848096761140372
215.	-16.782029935368257
215.5	-16.71624430043803
216.	-16.650738769762523
216.5	-16.585512252550146
217.	-16.520563656514053
217.5	-16.455891904491757
218.	-16.391495924163898
218.5	-16.327374639334913
219.	-16.263526970150885
219.5	-16.19995183336202
220.	-16.13664814257766
220.5	-16.073614808514
221.	-16.01085073923907
221.5	-15.948354846541713
222.	-15.886126058104962
222.5	-15.824163302367005
223.	-15.762465505282622
223.5	-15.701031590547123
224.	-15.639860479813871
224.5	-15.578951092905536
225.	-15.518302348019226
225.5	-15.457913161926601
226.	-15.39778245524527
226.5	-15.337909164341621
227.	-15.278292227666727
227.5	-15.218930582330806
228.	-15.15982316428925
228.5	-15.10096890852328
229.	-15.042366749215304
229.5	-14.984015619919226
230.	-14.925914453725706
230.5	-14.86806218447289
231.	-14.810457758993836
231.5	-14.75310013271852
232.	-14.695988260812676
232.5	-14.639121098154884
233.	-14.582497599486896
233.5	-14.526116719559552
234.	-14.469977413274384
234.5	-14.414078635821
235.	-14.358419342810382
235.5	-14.302998492447253
236.	-14.247815057191577
236.5	-14.192868015482015
237.	-14.13815634616385
237.5	-14.083679028596789
238.	-14.029435042776555
238.5	-13.975423369452876
239.	-13.921642990243887
239.5	-13.868092887747075
240.	-13.814772045646873
240.5	-13.761679449485262
241.	-13.708814096377104
241.5	-13.656174992637062
242.	-13.603761145819496
242.5	-13.551571564595971
243.	-13.499605258853757
243.5	-13.447861239791244
244.	-13.396338520010413
244.5	-13.3450361136065
245.	-13.293953036254798
245.5	-13.243088305294748
246.	-13.192440941909146
246.5	-13.142009980451439
247.	-13.091794460702037
247.5	-13.041793424007965
248.	-12.992005913359343
248.5	-12.942430973466609
249.	-12.893067650835258
249.5	-12.843914993838242
250.	-12.794972052786024
250.5	-12.746237879994371
251.	-12.697711529849927
251.5	-12.649392059838126
252.	-12.601278538920035
252.5	-12.553370043267577
253.	-12.505665651062422
253.5	-12.458164442499616
254.	-12.410865499847912
254.5	-12.363767907508192
255.	-12.316870752069963
255.5	-12.270173122365888
256.	-12.22367410952456
256.5	-12.177372807021438
257.	-12.131268310728027
257.5	-12.085359721417118
258.	-12.03964615148213
258.5	-11.994126717729019
259.	-11.948800539227795
259.5	-11.903666737359577
260.	-11.85872443586201
260.5	-11.813972760873146
261.	-11.7694108409737
261.5	-11.725037807227908
262.	-11.680852793222826
262.5	-11.636854935106244
263.	-11.59304337162323
263.5	-11.54941724507482
264.	-11.505975707942907
264.5	-11.462717918890974
265.	-11.419643039068076
265.5	-11.37675023211827
266.	-11.334038664214432
266.5	-11.291507504090823
267.	-11.24915592307439
267.5	-11.206983095114918
268.	-11.164988196813972
268.5	-11.12317040745273
269.	-11.081528909018648
269.5	-11.04006288623112
270.	-10.998771527947923
270.5	-10.95765403279378
271.	-10.916709604233233
271.5	-10.875937448325935
272.	-10.835336773750498
272.5	-10.794906791828263
273.	-10.754646716546105
273.5	-10.714555764578297
274.	-10.674633155307374
274.5	-10.63487811084415
275.	-10.595289856046813
275.5	-10.55586761853915
276.	-10.516610628727953
276.5	-10.477518119941786
277.	-10.438589332320959
277.5	-10.399823513531127
278.	-10.361219914175075
278.5	-10.32277778752119
279.	-10.284496389519628
279.5	-10.246374978817695
280.	-10.20841281677454
280.5	-10.17060916747505
281.	-10.132963297743041
281.5	-10.095474477153815
282.	-10.058141978045951
282.5	-10.020965075532494
283.	-9.983943047511486
283.5	-9.9470751746965
284.	-9.91036074309044
284.5	-9.873799046258549
285.	-9.837389380983655
285.5	-9.801131046716064
286.	-9.76502334558335
286.5	-9.729065582399564
287.	-9.693257064673862
287.5	-9.657597102618602
288.	-9.622085009156862
288.5	-9.586720099929435
289.	-9.551501693301345
289.5	-9.51642911036781
290.	-9.481501674959727
290.5	-9.44671871364871
291.	-9.412079555790442
291.5	-9.377583535923705
292.	-9.343229995112903
292.5	-9.309018277386306
293.	-9.274947729398816
293.5	-9.241017700436636
294.	-9.207227542421453
294.5	-9.173576609914237
295.	-9.140064260118601
295.5	-9.106689852883758
296.	-9.073452750707107
296.5	-9.040352318736407
297.	-9.007387924771594
297.5	-8.974558939266247
298.	-8.941864735328654
298.5	-8.909304688722603
299.	-8.876878178066471
299.5	-8.844584587602968
300.	-8.812423306451441
300.5	-8.780393726337941
301.	-8.748495241536146
301.5	-8.71672724886801
302.	-8.685089147704051
302.5	-8.6535803399634
303.	-8.622200230113494
303.5	-8.590948225169532
304.	-8.559823734693596
304.5	-8.528826170793536
305.	-8.497954948121562
305.5	-8.467209483872612
306.	-8.43658919778241
306.5	-8.406093512125338
307.	-8.375721851712033
307.5	-8.34547364464079
308.	-8.315348324527653
308.5	-8.285345328190633
309.	-8.255464094886417
309.5	-8.225704066308234
310.	-8.19606468658352
310.5	-8.166545402271357
311.	-8.137145662359714
311.5	-8.107864918262445
312.	-8.078702623816126
312.5	-8.049658235276686
313.	-8.02073121131583
313.5	-7.9919210130173015
314.	-7.9632271038729465
314.5	-7.934648949778625
315.	-7.9061860190299225
315.5	-7.877837782317743
316.	-7.849603712780849
316.5	-7.82148328756983
317.	-7.793475988002405
317.5	-7.765581297802946
318.	-7.737798703000485
318.5	-7.710127691924425
319.	-7.6825677552000995
319.5	-7.655118385744203
320.	-7.627779078760065
320.5	-7.600549331732806
321.	-7.573428644424333
321.5	-7.546416518868242
322.	-7.5195124593645675
322.5	-7.492715972474423
323.	-7.466026567014529
323.5	-7.439443754051624
324.	-7.412967046896755
324.5	-7.386595961099484
325.	-7.360330014441973
325.5	-7.334168727255454
326.	-7.3081116239162025
326.5	-7.282158231620363
327.	-7.256308079722351
327.5	-7.230560699728485
328.	-7.204915625291291
328.5	-7.179372392203706
329.	-7.15393053839319
329.5	-7.128589603915777
330.	-7.103349130949994
330.5	-7.07820866379075
331.	-7.053167748843115
331.5	-7.028225934616033
332.	-7.003382771715965
332.5	-6.978637812840455
333.	-6.953990612771645
333.5	-6.929440728369684
334.	-6.904987718566143
334.5	-6.880631144357293
335.	-6.856370568799721
335.5	-6.832205557581312
336.	-6.808135679757085
336.5	-6.784160506572259
337.	-6.760279611265844
337.5	-6.736492569064157
338.	-6.712798957174328
338.5	-6.689198354777728
339.	-6.665690343023353
339.5	-6.642274505021167
340.	-6.618950425835385
340.5	-6.59571769247773
341.	-6.572575893900641
341.5	-6.54952462099044
342.	-6.526563466560461
342.5	-6.503692025344133
343.	-6.48090989398806
343.5	-6.45821667104503
344.	-6.435611956967012
344.5	-6.413095354098122
345.	-6.390666466667566
345.5	-6.368324900787317
346.	-6.346070264932333
346.5	-6.3239021703426515
347.	-6.301820230189273
347.5	-6.279824059467135
348.	-6.2579132749882564
348.5	-6.2360874953749
349.	-6.214346341052664
349.5	-6.192689434243595
350.	-6.171116398959254
350.5	-6.149626860993764
351.	-6.128220447916869
351.5	-6.106896789066936
352.	-6.085655515543977
352.5	-6.06449626020264
353.	-6.043418657645178
353.5	-6.022422344214441
354.	-6.001506957986815
354.5	-5.980672138765179
355.	-5.959917528071852
355.5	-5.939242769141523
356.	-5.91864750691417
356.5	-5.89813138802799
357.	-5.8776940609803265
357.5	-5.85733517661895
358.	-5.837054387621258
358.5	-5.816851348317999
359.	-5.796725714686405
359.5	-5.776677144343318
360.	-5.7567052965383345
360.5	-5.736809832146932
361.	-5.716990413663582
361.5	-5.697246705194897
362.	-5.677578372452744
362.5	-5.657985082747379
363.	-5.638466504980582
363.5	-5.619022309638776
364.	-5.599652168786188
364.5	-5.580355756057964
365.	-5.561132746653331
365.5	-5.541982817328735
366.	-5.522905646391016
366.5	-5.503900913690549
367.	-5.484968300614432
367.5	-5.466107490079649
368.	-5.447318166526271
368.5	-5.428600015912271
369.	-5.409952725893811
369.5	-5.391375985987143
370.	-5.372869487236198
370.5	-5.354432922164648
371.	-5.336065984769298
371.5	-5.317768370513452
372.	-5.299539776320321
372.5	-5.281379900566412
373.	-5.263288443074952
373.5	-5.245265105109303
374.	-5.227309589366412
374.5	-5.209421599970265
375.	-5.191600842465325
375.5	-5.173847023810047
376.	-5.156159852370341
376.5	-5.13853903791309
377.	-5.120984291599661
377.5	-5.103495325979451
378.	-5.086071854983424
378.5	-5.068713593917692
379.	-5.051420259457073
379.5	-5.034191569638719
380.	-5.0170272438557
380.5	-4.999927002850646
381.	-4.982890568709402
381.5	-4.965917664884396
382.	-4.949008016329474
382.5	-4.932161349380853
383.	-4.915377391688762
383.5	-4.898655872211127
384.	-4.88199652120739
384.5	-4.865399070232332
385.	-4.848863252129913
385.5	-4.8323888010271325
386.	-4.8159754523279075
386.5	-4.799622942706981
387.	-4.783331010103827
387.5	-4.76709939371659
388.	-4.750927833996048
388.5	-4.734816072639575
389.	-4.718763852585155
389.5	-4.702770918005374
390.	-4.686837014301479
390.5	-4.670961888097408
391.	-4.655145287233893
391.5	-4.639386960762537
392.	-4.623686658939937
392.5	-4.608044133221815
393.	-4.592459136257189
393.5	-4.576931421882553
394.	-4.561460745116054
394.5	-4.546046862151742
395.	-4.530689530354289
395.5	-4.515388508257973
396.	-4.500143555558763
396.5	-4.484954433105522
397.	-4.469820902894312
397.5	-4.454742728062726
398.	-4.439719672884286
398.5	-4.42475150276282
399.	-4.409837984226883
399.5	-4.394978884924206
400.	-4.3801739736161505
400.5	-4.3654230201721935
401.	-4.350725795564432
401.5	-4.336082071862119
402.	-4.321491622226201
402.5	-4.306954220903904
403.	-4.292469643223325
403.5	-4.278037665588034
404.	-4.263658065471743
404.5	-4.249330621412942
405.	-4.235055113009599
405.5	-4.220831320913856
406.	-4.2066590268267685
406.5	-4.192538013493051
407.	-4.178468064695852
407.5	-4.164448965251554
408.	-4.150480501004592
408.5	-4.136562458822289
409.	-4.122694626589729
409.5	-4.108876793200744
410.	-4.095108748470902
410.5	-4.081390283135802
411.	-4.067721188927503
411.5	-4.054101258573012
412.	-4.0405302857892424
412.5	-4.027008065278022
413.	-4.013534392721088
413.5	-4.000109064775138
414.	-3.9867318790668906
414.5	-3.97340263418815
415.	-3.9601211296909304
415.5	-3.946887166082571
416.	-3.9337005448208977
416.5	-3.9205610683093837
417.	-3.9074685398923497
417.5	-3.894422763850185
418.	-3.8814235453945827
418.5	-3.868470690663802
419.	-3.8555640067179597
419.5	-3.8427033015343275
420.	-3.829888384002675
420.5	-3.817119063920606
421.	-3.804395151988942
421.5	-3.7917164598071187
422.	-3.779082799868602
422.5	-3.766493985556324
423.	-3.753949831138155
423.5	-3.741450151762378
424.	-3.7289947634532017
424.5	-3.716583483106283
425.	-3.704216128484251
425.5	-3.691892518147481
426.	-3.679612471314929
426.5	-3.667375808024376
427.	-3.655182349167232
427.5	-3.643031916484142
428.	-3.630924332560611
428.5	-3.6188594208226554
429.	-3.606837005532486
429.5	-3.594856911784198
430.	-3.582918965499488
430.5	-3.571022993423394
431.	-3.55916882312006
431.5	-3.547356282968513
432.	-3.5355852021584684
432.5	-3.523855410686154
433.	-3.5121667393501625
433.5	-3.5005190197473106
434.	-3.4889120842685295
434.5	-3.477345766094779
435.	-3.465819899192971
435.5	-3.454334318311927
436.	-3.4428888589783466
436.5	-3.4314833574928016
437.	-3.420117650925747
437.5	-3.4087915771135604
438.	-3.397504974654587
438.5	-3.386257682905227
439.	-3.3750495419760176
439.5	-3.3638803927277605
440.	-3.352750076767644
440.5	-3.3416584364454103
441.	-3.3306053148495245
441.5	-3.3195905558033703
442.	-3.3086140038612135
442.5	-3.2976755042066017
443.	-3.286774902503315
443.5	-3.2759120451020975
444.	-3.265086779074951
444.5	-3.254298952211392
445.	-3.243548413014727
445.5	-3.232835010698349
446.	-3.222158595182052
446.5	-3.211519017088366
447.	-3.2009161277389135
447.5	-3.1903497791507855
448.	-3.179819824032929
448.5	-3.169326115782567
449.	-3.158868508481626
449.5	-3.148446856893191
450.	-3.138061016457977
450.5	-3.1277108432908096
451.	-3.1173961941771484
451.5	-3.1071169265695993
452.	-3.0968728985844676
452.5	-3.086663968998324
453.	-3.076489997244587
453.5	-3.066350843410113
454.	-3.056246368231839
454.5	-3.046176433093398
455.	-3.0361409000217843
455.5	-3.0261396316840323
456.	-3.016172491383901
456.5	-3.006239343058587
457.	-2.9963400512754523
457.5	-2.986474481228772
458.	-2.9766424987364917
458.5	-2.966843970237013
459.	-2.9570787627859936
459.5	-2.9473467440531547
460.	-2.937647782319122
460.5	-2.9279817464671294
461.	-2.918348505806876
461.5	-2.9087479300326047
462.	-2.8991798894286394
462.5	-2.8896442548799293
463.	-2.880140897868936
463.5	-2.870669690472515
464.	-2.861230505358842
464.5	-2.851823215784327
465.	-2.842447695590576
465.5	-2.8331038192013387
466.	-2.823791461619502
466.5	-2.8145104984240747
467.	-2.805260805767209
467.5	-2.7960422603712245
468.	-2.786854739525659
468.5	-2.7776981210843283
469.	-2.7685722834624023
469.5	-2.7594771056335077
470.	-2.7504124671268317
470.5	-2.7413782480242532
471.	-2.732374328957481
471.5	-2.7234005911052215
472.	-2.714456916190345
472.5	-2.7055431864770774
473.	-2.696659284768214
473.5	-2.6878050944023277
474.	-2.6789804992510176
474.5	-2.670185383716154
475.	-2.6614196327271493
475.5	-2.6526831317382404
476.	-2.643975766725784
476.5	-2.6352974241855716
477.	-2.6266479911301537
477.5	-2.6180273550861957
478.	-2.609435404091806
478.5	-2.600872026693946
479.	-2.5923371119457794
479.5	-2.583830549404103
480.	-2.575352229126741
480.5	-2.566902041661272
481.	-2.558479877851424
481.5	-2.55008562883764
482.	-2.541719186247602
482.5	-2.533380442202408
483.	-2.5250692893140223
483.5	-2.516785620682735
484.	-2.5085293298946416
484.5	-2.500300311019125
485.	-2.492098458606375
485.5	-2.483923667684891
486.	-2.4757758337590268
486.5	-2.4676548528065307
487.	-2.459560621276112
487.5	-2.4514930360850062
488.	-2.4434519946165736
488.5	-2.4354373947178924
489.	-2.4274491346973806
489.5	-2.419487113322416
490.	-2.411551229816986
490.5	-2.403641383859345
491.	-2.3957574755796713
491.5	-2.3878994055577536
492.	-2.380067074820694
492.5	-2.3722603848406063
493.	-2.364479237532335
493.5	-2.356723535251197
494.	-2.348993180790719
494.5	-2.341288077380405
495.	-2.333608128683496
495.5	-2.3259532387947677
496.	-2.3183233122383142
496.5	-2.310718253965363
497.	-2.3031379693520937
497.5	-2.2955823641974757
498.	-2.2880513447211057
498.5	-2.2805448175610725
499.	-2.2730626897718205
499.5	-2.2656048688220336
500.	-2.2581712625925303
500.5	-2.250761779374167
501.	-2.2433763278657524
501.5	-2.2360148171719776
502.	-2.22867715680136
502.5	-2.221363256604399
503.	-2.214073026571003
503.5	-2.206806377021385
504.	-2.1995632186760625
504.5	-2.1923434626538167
505.	-2.1851470204696515
505.5	-2.1779738040327734
506.	-2.1708237256445724
506.5	-2.163696697996619
507.	-2.1565926341686805
507.5	-2.149511447626732
508.	-2.1424530522209904
508.5	-2.135417362183965
509.	-2.1284042921284967
509.5	-2.1214137570458353
510.	-2.1144456723037064
510.5	-2.1074999536444055
511.	-2.1005765171828865
511.5	-2.0936752794048785
512.	-2.0867961571649976
512.5	-2.0799390676848826
513.	-2.0731039285513266
513.5	-2.066290657714436
514.	-2.0594991734857877
514.5	-2.0527293945365988
515.	-2.0459812398959083
515.5	-2.0392546289487736
516.	-2.0325494814344665
516.5	-2.0258657174446872
517.	-2.0192032574217915
517.5	-2.0125620221570126
518.	-2.005941932788713
518.5	-1.9993429108006309
519.	-1.9927648780201428
519.5	-1.986207756616538
520.	-1.9796714690992974
520.5	-1.9731559383163824
521.	-1.9666610874525394
521.5	-1.9601868400276083
522.	-1.9537331198948389
522.5	-1.9472998512392268
523.	-1.9408869585758437
523.5	-1.9344943667481893
524.	-1.9281220009265494
524.5	-1.9217697866063574
525.	-1.9154376496065704
525.5	-1.9091255160680598
526.	-1.9028333124502819
526.5	-1.8965609654147688
527.	-1.8903084017525427
527.5	-1.8840755485563698
528.	-1.8778623332366204
528.5	-1.8716686835196674
529.	-1.8654945274462995
529.5	-1.859339793370142
530.	-1.8532044099560918
530.5	-1.847088306178747
531.	-1.8409914113208612
531.5	-1.8349136549717997
532.	-1.8288549670260021
532.5	-1.8228152776814561
533.	-1.816794517438182
533.5	-1.8107926170967228
534.	-1.804809507756641
534.5	-1.7988451208150307
535.	-1.7928993879650301
535.5	-1.7869722411943474
536.	-1.781063612783795
536.5	-1.7751734353058268
537.	-1.7693016416230902
537.5	-1.7634481648869833
538.	-1.7576129385362183
538.5	-1.7517958962953977
539.	-1.7459969721735924
539.5	-1.7402161004629337
540.	-1.7344532157372088
540.5	-1.7287082528504667
541.	-1.7229811469356295
541.5	-1.717271833403116
542.	-1.7115802479394653
542.5	-1.7059063265059757
543.	-1.7002500053373484
543.5	-1.694611220940337
544.	-1.6889899100924066
544.5	-1.6833860098403988
545.	-1.6777994574992063
545.5	-1.6722301906504524
546.	-1.6666781471411802
546.5	-1.6611432650825477
547.	-1.6556254828485288
547.5	-1.6501247390746236
548.	-1.6446409726565778
548.5	-1.6391741227491015
549.	-1.6337241287646045
549.5	-1.6282909303719335
550.	-1.622874467495116
550.5	-1.6174746803121123
551.	-1.6120915092535741
551.5	-1.6067248950016115
552.	-1.601374778488564
552.5	-1.596041100864483
553.	-1.5907238033699693
553.5	-1.5854228274447617
554.	-1.5801381147765292
554.5	-1.5748696072996606
555.	-1.5696172471940628
555.5	-1.564380976883951
556.	-1.5591607390366562
556.5	-1.5539564765614327
557.	-1.5487681326082738
557.5	-1.5435956505667379
558.	-1.5384389740647713
558.5	-1.5332980469675517
559.	-1.5281728133763237
559.5	-1.5230632176272538
