2.999999999999999889e-01 0.000000000000000000e+00 7.000000000000000000e+00 -1.142397646154505973e-02 2.384789527142056140e-03
2.999999999999999889e-01 1.000000000000000000e+00 7.000000000000000000e+00 -2.708772311880314546e-02 2.544416752064738042e-03
2.999999999999999889e-01 2.000000000000000000e+00 7.000000000000000000e+00 -1.460012382932516367e-02 2.721496670039129546e-03
2.999999999999999889e-01 3.000000000000000000e+00 7.000000000000000000e+00 -1.009383652128985343e-02 2.518735594860139690e-03
2.999999999999999889e-01 4.000000000000000000e+00 7.000000000000000000e+00 8.865764330891675866e-05 2.142055818662874384e-03
2.999999999999999889e-01 5.000000000000000000e+00 7.000000000000000000e+00 -3.734318977941099120e-04 2.313500691558406045e-03
2.999999999999999889e-01 6.000000000000000000e+00 7.000000000000000000e+00 -6.925801546477286909e-04 2.273491969190248336e-03
2.999999999999999889e-01 7.000000000000000000e+00 7.000000000000000000e+00 1.399968773063418049e-06 9.952077180284675355e-04
1.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 -9.733757459573222803e+00 1.010524382282910680e-03
1.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 -2.458444738607096269e+01 9.982841141492871349e-04
1.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 -1.336978751423332312e+01 9.927527607886744206e-04
1.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00 -9.944424832835263572e+00 9.961340578387364864e-04
1.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 4.684937621236380523e-02 3.139319503463510689e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 -6.441272554861161848e-02 1.945429173718686610e-03
1.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 -1.190149552512115988e-01 1.778138522614691394e-03
1.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 7.140816485094693064e-04 9.896159944628492040e-04
3.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 -4.503861274459096421e+03 9.921061615168337393e-04
3.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 -1.150938157071238857e+04 9.760925218728866122e-04
3.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 -6.239815991783830214e+03 9.802049881080655662e-04
3.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00 -4.724764882930251588e+03 9.915273016333013122e-04
3.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 9.768866075881662780e+00 8.368124544413579544e-03
3.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 -4.398854630381276110e+00 1.688222176557195153e-03
3.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 -8.105595233160032720e+00 1.559778764212684183e-03
3.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 1.855627428717421812e-01 9.890628573591313602e-04
1.000000000000000000e+01 0.000000000000000000e+00 7.000000000000000000e+00 -3.581488990627141204e+06 9.719267686056081053e-04
1.000000000000000000e+01 1.000000000000000000e+00 7.000000000000000000e+00 -9.164954879830820486e+06 9.839414714380271838e-04
1.000000000000000000e+01 2.000000000000000000e+00 7.000000000000000000e+00 -4.934842115038802847e+06 9.962222627800429008e-04
1.000000000000000000e+01 3.000000000000000000e+00 7.000000000000000000e+00 -3.802758716637160163e+06 9.957284730252732256e-04
1.000000000000000000e+01 4.000000000000000000e+00 7.000000000000000000e+00 2.236461478832029570e+03 1.724785746861725103e-02
1.000000000000000000e+01 5.000000000000000000e+00 7.000000000000000000e+00 -3.408246613340501767e+02 1.918726996822318854e-03
1.000000000000000000e+01 6.000000000000000000e+00 7.000000000000000000e+00 -6.316528654341855145e+02 1.994022142162937047e-03
1.000000000000000000e+01 7.000000000000000000e+00 7.000000000000000000e+00 7.809572192846101757e+01 9.769940084036281801e-04
3.000000000000000000e+01 0.000000000000000000e+00 7.000000000000000000e+00 -1.546600821672102690e+09 9.789865183140902642e-04
3.000000000000000000e+01 1.000000000000000000e+00 7.000000000000000000e+00 -3.941040042348435879e+09 9.833774798120981618e-04
3.000000000000000000e+01 2.000000000000000000e+00 7.000000000000000000e+00 -2.118922312643592119e+09 9.749342279868648473e-04
3.000000000000000000e+01 3.000000000000000000e+00 7.000000000000000000e+00 -1.647472466113239050e+09 9.860054381255881940e-04
3.000000000000000000e+01 4.000000000000000000e+00 7.000000000000000000e+00 1.990140080189524160e+05 2.474247917533019606e-02
3.000000000000000000e+01 5.000000000000000000e+00 7.000000000000000000e+00 -1.509167742787942007e+04 2.023734572382462297e-03
3.000000000000000000e+01 6.000000000000000000e+00 7.000000000000000000e+00 -2.795191378622471166e+04 2.163583056525630269e-03
3.000000000000000000e+01 7.000000000000000000e+00 7.000000000000000000e+00 1.907439157264426831e+04 9.981664323571600404e-04
1.000000000000000000e+02 0.000000000000000000e+00 7.000000000000000000e+00 -1.193190270562260742e+12 9.858181513896936005e-04
1.000000000000000000e+02 1.000000000000000000e+00 7.000000000000000000e+00 -3.031609694549081543e+12 9.937526089706474365e-04
1.000000000000000000e+02 2.000000000000000000e+00 7.000000000000000000e+00 -1.616233263890589844e+12 9.856386601547776835e-04
1.000000000000000000e+02 3.000000000000000000e+00 7.000000000000000000e+00 -1.278900259290392578e+12 9.788227674171041080e-04
1.000000000000000000e+02 4.000000000000000000e+00 7.000000000000000000e+00 1.882127202451379597e+07 3.563840237309170295e-02
1.000000000000000000e+02 5.000000000000000000e+00 7.000000000000000000e+00 -8.469274515826890711e+05 2.803723306707483348e-03
1.000000000000000000e+02 6.000000000000000000e+00 7.000000000000000000e+00 -1.551576504986902000e+06 2.531341874511003429e-03
1.000000000000000000e+02 7.000000000000000000e+00 7.000000000000000000e+00 7.879686320226797834e+06 9.819541488460127154e-04
3.000000000000000000e+02 0.000000000000000000e+00 7.000000000000000000e+00 -5.604519316110568750e+14 9.900753896010063872e-04
3.000000000000000000e+02 1.000000000000000000e+00 7.000000000000000000e+00 -1.396228342610950750e+15 9.797096273778799474e-04
3.000000000000000000e+02 2.000000000000000000e+00 7.000000000000000000e+00 -7.165597902382730000e+14 9.765650560005813274e-04
3.000000000000000000e+02 3.000000000000000000e+00 7.000000000000000000e+00 -6.203908393035085000e+14 9.753366134979331607e-04
3.000000000000000000e+02 4.000000000000000000e+00 7.000000000000000000e+00 1.036263645014246106e+09 4.394990366539952564e-02
3.000000000000000000e+02 5.000000000000000000e+00 7.000000000000000000e+00 -2.755178752529929206e+07 3.249570369668637083e-03
3.000000000000000000e+02 6.000000000000000000e+00 7.000000000000000000e+00 -5.077743922424864769e+07 3.247628178815916734e-03
3.000000000000000000e+02 7.000000000000000000e+00 7.000000000000000000e+00 1.916342589404539347e+09 9.874958920790904114e-04
