2.999999999999999889e-01 0.000000000000000000e+00 7.000000000000000000e+00 2.579477044379612123e-04 9.680704356065801238e-04
2.999999999999999889e-01 1.000000000000000000e+00 7.000000000000000000e+00 5.979956044625477606e-04 9.692927939994169578e-04
2.999999999999999889e-01 2.000000000000000000e+00 7.000000000000000000e+00 3.073811410068945458e-04 9.146576393653929127e-04
2.999999999999999889e-01 3.000000000000000000e+00 7.000000000000000000e+00 2.015855225714722619e-04 9.381808108367218138e-04
2.999999999999999889e-01 4.000000000000000000e+00 7.000000000000000000e+00 -2.170037459798122316e-06 9.952696487643469467e-04
2.999999999999999889e-01 5.000000000000000000e+00 7.000000000000000000e+00 1.895968720683443619e-05 9.397534603188437922e-04
2.999999999999999889e-01 6.000000000000000000e+00 7.000000000000000000e+00 3.520175068108047909e-05 9.496967405158957638e-04
2.999999999999999889e-01 7.000000000000000000e+00 7.000000000000000000e+00 2.660804989062655320e-10 9.618211057339194148e-04
1.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 5.700659126250659514e-02 9.412889790793098994e-04
1.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 1.412916444304906927e-01 9.643075212840631922e-04
1.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 7.353088340052900407e-02 9.833280033333536684e-04
1.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00 5.305983006953510217e-02 9.649419400370680194e-04
1.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 -6.656683582772335208e-04 1.273039745956626228e-03
1.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 3.022545794870048867e-03 9.696094039144332244e-04
1.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 5.574301454578150551e-03 8.605332430752314068e-04
1.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 1.405682139113461309e-08 9.160492032402890164e-04
3.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 5.046782591755614611e+00 9.781464833140758770e-04
3.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 1.274021428968702629e+01 9.762082905607217522e-04
3.000000000000000000e+00 2.000000000000000000e+00 7.000000000000000000e+00 6.663655848713107233e+00 9.899002160785970103e-04
3.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00 5.049962609182824913e+00 9.957009628528596962e-04
3.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 -7.571206056386697858e-02 2.015591881197123254e-03
3.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 2.006183556273253843e-01 9.346668573756178886e-04
3.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 3.682659825383249874e-01 9.497763745843581552e-04
3.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 4.665106630732146520e-07 9.401214412022493565e-04
1.000000000000000000e+01 0.000000000000000000e+00 7.000000000000000000e+00 5.051880394310766746e+02 9.938439173285604483e-04
1.000000000000000000e+01 1.000000000000000000e+00 7.000000000000000000e+00 1.280094525098121494e+03 9.939030309581869428e-04
1.000000000000000000e+01 2.000000000000000000e+00 7.000000000000000000e+00 6.744910554508654741e+02 9.986992236090828836e-04
1.000000000000000000e+01 3.000000000000000000e+00 7.000000000000000000e+00 5.262912354865485440e+02 9.972909544373957224e-04
