2.831762321875430644e-05 1.893256849143654108e-04 1.943811948876827955e-04 1.997007639147341251e-04 2.053055359283462167e-04 2.112190413754433393e-04 2.174674300476908684e-04 2.240798930870369077e-04 2.310891431989148259e-04 2.385319385211914778e-04 2.464496647007763386e-04 2.548891643527895212e-04 2.639036683831363916e-04 2.735539164859801531e-04 2.839095250237733126e-04 2.950506168417632580e-04 3.070699458476155996e-04 3.200754872523248196e-04 3.341935807839035988e-04 3.495732962619513273e-04 3.663913521450012922e-04 3.848593041766434908e-04 4.052321892231702805e-04 4.278205742593854666e-04 4.530062433332204819e-04 4.812644037883728743e-04 5.131931975483894348e-04 5.495573859661817551e-04 5.913496133871376514e-04 6.398829282261431217e-04
3.126781302853487432e-05 2.308290713699534535e-04 2.369928406551480293e-04 2.434785419609397650e-04 2.503119467291980982e-04 2.575218386482447386e-04 2.651399117894470692e-04 2.732019929680973291e-04 2.817477798089385033e-04 2.908220922108739614e-04 3.004755417350679636e-04 3.107650845777243376e-04 3.217557677999138832e-04 3.335214860271662474e-04 3.461471933405846357e-04 3.597306495066732168e-04 3.743847773876041174e-04 3.902413300238549709e-04 4.074543248862028122e-04 4.262054862920194864e-04 4.467103572096675634e-04 4.692267684731632471e-04 4.940656945109367371e-04 5.216058343648910522e-04 5.523125873878598213e-04 5.867652944289147854e-04 6.256934721022844315e-04 6.700291414745151997e-04 7.209829054772853851e-04 7.801555329933762550e-04
3.452536111581139266e-05 2.814306644722819328e-04 2.889456227421760559e-04 2.968531043734401464e-04 3.051845415029674768e-04 3.139748878311365843e-04 3.232630260754376650e-04 3.330923791509121656e-04 3.435115504544228315e-04 3.545751678757369518e-04 3.663447278086096048e-04 3.788899339269846678e-04 3.922899195458739996e-04 4.066348774358630180e-04 4.220283590257167816e-04 4.385894571896642447e-04 4.564560658764094114e-04 4.757885762955993414e-04 4.967749700881540775e-04 5.196366109885275364e-04 5.446365103125572205e-04 5.720888730138540268e-04 6.023728637956082821e-04 6.359501858241856098e-04 6.733883055858314037e-04 7.153935730457305908e-04 7.628554012626409531e-04 8.169101201929152012e-04 8.790337014943361282e-04 9.511776734143495560e-04
3.812228533206507564e-05 3.431248187553137541e-04 3.522871993482112885e-04 3.619280760176479816e-04 3.720858658198267221e-04 3.828032349701970816e-04 3.941275062970817089e-04 4.061116196680814028e-04 4.188148013781756163e-04 4.323036700952798128e-04 4.466533428058028221e-04 4.619486280716955662e-04 4.782860632985830307e-04 4.957757191732525826e-04 5.145436152815818787e-04 5.347352125681936741e-04 5.565183819271624088e-04 5.800889339298009872e-04 6.056758575141429901e-04 6.335491780191659927e-04 6.640292704105377197e-04 6.974995485506951809e-04 7.344222976826131344e-04 7.753601530566811562e-04 8.210053783841431141e-04 8.722188067622482777e-04 9.300848469138145447e-04 9.959891904145479202e-04 1.071731094270944595e-03 1.159689971245825291e-03
4.209394683130085468e-05 4.183432902209460735e-04 4.295141552574932575e-04 4.412684356793761253e-04 4.536529886536300182e-04 4.667197936214506626e-04 4.805264179594814777e-04 4.951376467943191528e-04 5.106256576254963875e-04 5.270714755170047283e-04 5.445667193271219730e-04 5.632150568999350071e-04 5.831338348798453808e-04 6.044574547559022903e-04 6.273396429605782032e-04 6.519574089907109737e-04 6.785157602280378342e-04 7.072533480823040009e-04 7.384491618722677231e-04 7.724327151663601398e-04 8.095945813693106174e-04 8.504020515829324722e-04 8.954186341725289822e-04 9.453307138755917549e-04 1.000982010737061501e-03 1.063421950675547123e-03 1.133973011747002602e-03 1.214324496686458588e-03 1.306670019403100014e-03 1.413910649716854095e-03
4.647938476409763098e-05 5.100505659356713295e-04 5.236702272668480873e-04 5.380012444220483303e-04 5.531007773242890835e-04 5.690318066626787186e-04 5.858652293682098389e-04 6.036793929524719715e-04 6.225624820217490196e-04 6.426134495995938778e-04 6.639440543949604034e-04 6.866801413707435131e-04 7.109655416570603848e-04 7.369635859504342079e-04 7.648618193343281746e-04 7.948761340230703354e-04 8.272565319202840328e-04 8.622936438769102097e-04 9.003280429169535637e-04 9.417611872777342796e-04 9.870693320408463478e-04 1.036822446621954441e-03 1.091707265004515648e-03 1.152560580521821976e-03 1.220411388203501701e-03 1.296538976021111012e-03 1.382555579766631126e-03 1.480521052144467831e-03 1.593109918758273125e-03 1.723858877085149288e-03
5.132170554134063423e-05 6.218611961230635643e-04 6.384665030054748058e-04 6.559391040354967117e-04 6.743485573679208755e-04 6.937719881534576416e-04 7.142953691072762012e-04 7.360146264545619488e-04 7.590371533297002316e-04 7.834836142137646675e-04 8.094900986179709435e-04 8.372102747671306133e-04 8.668192895129323006e-04 8.985163876786828041e-04 9.325302671641111374e-04 9.691242012195289135e-04 1.008602674119174480e-03 1.051320228725671768e-03 1.097692409530282021e-03 1.148208277300000191e-03 1.203448395244777203e-03 1.264107762835919857e-03 1.331024221144616604e-03 1.405217219144105911e-03 1.487941481173038483e-03 1.580757088959217072e-03 1.685629598796367645e-03 1.805070089176297188e-03 1.942339469678699970e-03 2.101749880239367485e-03
5.666851211572065949e-05 7.581819663755595684e-04 7.784273475408554077e-04 7.997301290743052959e-04 8.221751195378601551e-04 8.458564407192170620e-04 8.708788082003593445e-04 8.973591611720621586e-04 9.254285832867026329e-04 9.552339906804263592e-04 9.869412751868367195e-04 1.020738272927701473e-03 1.056837732903659344e-03 1.095483195967972279e-03 1.136953360401093960e-03 1.181568950414657593e-03 1.229701563715934753e-03 1.281783333979547024e-03 1.338320667855441570e-03 1.399910077452659607e-03 1.467259600758552551e-03 1.541216042824089527e-03 1.622801064513623714e-03 1.713257981464266777e-03 1.814116374589502811e-03 1.927278004586696625e-03 2.055139513686299324e-03 2.200762275606393814e-03 2.368122339248657227e-03 2.562477020546793938e-03
6.257235509110614657e-05 9.243853855878114700e-04 9.490688098594546318e-04 9.750413591973483562e-04 1.002406585030257702e-03 1.031278981827199459e-03 1.061786548234522343e-03 1.094071543775498867e-03 1.128294155932962894e-03 1.164633198641240597e-03 1.203291001729667187e-03 1.244496437720954418e-03 1.288509462028741837e-03 1.335626468062400818e-03 1.386187039315700531e-03 1.440582796931266785e-03 1.499266596511006355e-03 1.562765100970864296e-03 1.631695893593132496e-03 1.706786220893263817e-03 1.788899418897926807e-03 1.879067742265760899e-03 1.978537067770957947e-03 2.088822657242417336e-03 2.211789600551128387e-03 2.349757356569170952e-03 2.505646785721182823e-03 2.683191094547510147e-03 2.887237584218382835e-03 3.124195616692304611e-03
6.909127841936424375e-05 1.127021852880716324e-03 1.157116144895553589e-03 1.188782160170376301e-03 1.222145976498723030e-03 1.257347408682107925e-03 1.294542569667100906e-03 1.333904918283224106e-03 1.375629217363893986e-03 1.419934094883501530e-03 1.467066118493676186e-03 1.517304102890193462e-03 1.570965046994388103e-03 1.628410420380532742e-03 1.690054312348365784e-03 1.756374258548021317e-03 1.827921601943671703e-03 1.905339770019054413e-03 1.989380689337849617e-03 2.080931328237056732e-03 2.181044081225991249e-03 2.290977630764245987e-03 2.412251196801662445e-03 2.546712057664990425e-03 2.696634037420153618e-03 2.864845097064971924e-03 3.054906148463487625e-03 3.271369030699133873e-03 3.520143218338489532e-03 3.809043671935796738e-03
7.628935418324545026e-05 1.374077051877975464e-03 1.410768134519457817e-03 1.449375529773533344e-03 1.490053022280335426e-03 1.532971044071018696e-03 1.578319584950804710e-03 1.626310287974774837e-03 1.677180873230099678e-03 1.731197582557797432e-03 1.788661233149468899e-03 1.849911641329526901e-03 1.915335422381758690e-03 1.985372975468635559e-03 2.060530008748173714e-03 2.141387201845645905e-03 2.228618366643786430e-03 2.323006512597203255e-03 2.425469458103179932e-03 2.537088468670845032e-03 2.659146208316087723e-03 2.793177962303161621e-03 2.941034967079758644e-03 3.104970091953873634e-03 3.287755185738205910e-03 3.492838470265269279e-03 3.724561538547277451e-03 3.988473210483789444e-03 4.291778896003961563e-03 4.644006025046110153e-03
8.423734107054769993e-05 1.675287378020584583e-03 1.720021246001124382e-03 1.767091685906052589e-03 1.816685660742223263e-03 1.869011553935706615e-03 1.924300566315650940e-03 1.982811139896512032e-03 2.044832566753029823e-03 2.110690344125032425e-03 2.180750016123056412e-03 2.255426719784736633e-03 2.335191238671541214e-03 2.420581411570310593e-03 2.512212842702865601e-03 2.610794035717844963e-03 2.717146649956703186e-03 2.832225058227777481e-03 2.957148011773824692e-03 3.093233797699213028e-03 3.242046572268009186e-03 3.405458061024546623e-03 3.585724858567118645e-03 3.785595064982771873e-03 4.008446820080280304e-03 4.258483182638883591e-03 4.540999885648488998e-03 4.862760193645954132e-03 5.232549738138914108e-03 5.661983508616685867e-03
9.301336831413209438e-05 2.042522188276052475e-03 2.097062068060040474e-03 2.154450165107846260e-03 2.214915351942181587e-03 2.278711413964629173e-03 2.346119610592722893e-03 2.417455893009901047e-03 2.493072301149368286e-03 2.573365811258554459e-03 2.658782759681344032e-03 2.749828621745109558e-03 2.847077790647745132e-03 2.951185218989849091e-03 3.062902251258492470e-03 3.183092456310987473e-03 3.312757238745689392e-03 3.453060286119580269e-03 3.605366218835115433e-03 3.771281102672219276e-03 3.952713683247566223e-03 4.151944071054458618e-03 4.371725022792816162e-03 4.615404643118381500e-03 4.887104965746402740e-03 5.191947799175977707e-03 5.536390468478202820e-03 5.928678438067436218e-03 6.379522383213043213e-03 6.903085391968488693e-03
1.027036996674723923e-04 2.490252722054719925e-03 2.556747524067759514e-03 2.626715460792183876e-03 2.700434066355228424e-03 2.778213471174240112e-03 2.860398264601826668e-03 2.947370754554867744e-03 3.039562376216053963e-03 3.137455787509679794e-03 3.241595812141895294e-03 3.352598519995808601e-03 3.471164032816886902e-03 3.598091658204793930e-03 3.734295954927802086e-03 3.880831180140376091e-03 4.038917366415262222e-03 4.209974315017461777e-03 4.395664669573307037e-03 4.597947001457214355e-03 4.819148220121860504e-03 5.062048323452472687e-03 5.330002866685390472e-03 5.627095233649015427e-03 5.958348978310823441e-03 6.330010015517473221e-03 6.749949883669614792e-03 7.228222675621509552e-03 7.777885533869266510e-03 8.416205644607543945e-03
1.134035919676534832e-04 3.036120673641562462e-03 3.117190673947334290e-03 3.202494699507951736e-03 3.292372450232505798e-03 3.387200878933072090e-03 3.487398847937583923e-03 3.593435976654291153e-03 3.705835202708840370e-03 3.825185820460319519e-03 3.952152095735073090e-03 4.087485838681459427e-03 4.232039675116539001e-03 4.386788234114646912e-03 4.552847705781459808e-03 4.731501452624797821e-03 4.924238193780183792e-03 5.132789257913827896e-03 5.359180271625518799e-03 5.605800542980432510e-03 5.875485017895698547e-03 6.171625573188066483e-03 6.498312111943960190e-03 6.860522553324699402e-03 7.264381274580955505e-03 7.717504166066646576e-03 8.229487575590610504e-03 8.812587708234786987e-03 9.482725523412227631e-03 1.026095170527696609e-02
1.252182119060307741e-04 3.701632143929600716e-03 3.800472011789679527e-03 3.904473502188920975e-03 4.014051519334316254e-03 4.129664506763219833e-03 4.251825623214244843e-03 4.381102975457906723e-03 4.518139176070690155e-03 4.663650412112474442e-03 4.818445537239313126e-03 4.983442369848489761e-03 5.159680265933275223e-03 5.348347127437591553e-03 5.550803616642951965e-03 5.768615752458572388e-03 6.003597285598516464e-03 6.257857196033000946e-03 6.533869076520204544e-03 6.834543775767087936e-03 7.163337897509336472e-03 7.524385116994380951e-03 7.922673597931861877e-03 8.364272303879261017e-03 8.856647647917270660e-03 9.409083984792232513e-03 1.003327965736389160e-02 1.074417959898710251e-02 1.156119164079427719e-02 1.250998117029666901e-02
1.382637128699570894e-04 4.513006191700696945e-03 4.633510019630193710e-03 4.760306794196367264e-03 4.893902223557233810e-03 5.034856498241424561e-03 5.183792207390069962e-03 5.341405980288982391e-03 5.508476868271827698e-03 5.685879848897457123e-03 5.874603986740112305e-03 6.075764074921607971e-03 6.290629040449857712e-03 6.520647555589675903e-03 6.767475977540016174e-03 7.033028174191713333e-03 7.319510914385318756e-03 7.629498373717069626e-03 7.966004312038421631e-03 8.332578465342521667e-03 8.733433671295642853e-03 9.173612110316753387e-03 9.659192524850368500e-03 1.019757520407438278e-02 1.079786103218793869e-02 1.147137209773063660e-02 1.223236974328756332e-02 1.309907343238592148e-02 1.409514248371124268e-02 1.525186840444803238e-02
1.526683190604671836e-04 5.502204876393079758e-03 5.649119615554809570e-03 5.803707521408796310e-03 5.966583266854286194e-03 6.138429976999759674e-03 6.320008542388677597e-03 6.512166466563940048e-03 6.715854164212942123e-03 6.932139396667480469e-03 7.162225898355245590e-03 7.407473400235176086e-03 7.669429760426282883e-03 7.949859835207462311e-03 8.250786922872066498e-03 8.574537932872772217e-03 8.923807181417942047e-03 9.301732294261455536e-03 9.711987338960170746e-03 1.015890110284090042e-02 1.064760796725749969e-02 1.118425466120243073e-02 1.177625358104705811e-02 1.243262551724910736e-02 1.316446717828512192e-02 1.398558169603347778e-02 1.491335220634937286e-02 1.596999354660511017e-02 1.718434877693653107e-02 1.859457045793533325e-02
1.685736351646482944e-04 6.708188913762569427e-03 6.887302268296480179e-03 7.075769826769828796e-03 7.274342235177755356e-03 7.483851164579391479e-03 7.705224677920341492e-03 7.939496077597141266e-03 8.187824860215187073e-03 8.451510220766067505e-03 8.732021786272525787e-03 9.031017310917377472e-03 9.350384585559368134e-03 9.692272171378135681e-03 1.005914900451898575e-02 1.045384909957647324e-02 1.087966281920671463e-02 1.134041044861078262e-02 1.184057351201772690e-02 1.238542515784502029e-02 1.298123225569725037e-02 1.363548357039690018e-02 1.435721572488546371e-02 1.515742670744657516e-02 1.604964397847652435e-02 1.705069839954376221e-02 1.818177662789821625e-02 1.946996338665485382e-02 2.095042914152145386e-02 2.266966924071311951e-02
1.861359778558835387e-04 8.178446441888809204e-03 8.396814577281475067e-03 8.626583963632583618e-03 8.868673816323280334e-03 9.124097414314746857e-03 9.393984451889991760e-03 9.679595939815044403e-03 9.982343763113021851e-03 1.030381582677364349e-02 1.064580027014017105e-02 1.101031899452209473e-02 1.139967236667871475e-02 1.181648299098014832e-02 1.226375531405210495e-02 1.274495199322700500e-02 1.326407585293054581e-02 1.382579095661640167e-02 1.443555671721696854e-02 1.509980391710996628e-02 1.582617126405239105e-02 1.662378758192062378e-02 1.750367134809494019e-02 1.847922988235950470e-02 1.956695318222045898e-02 2.078735828399658203e-02 2.216628007590770721e-02 2.373673394322395325e-02 2.554158493876457214e-02 2.763753198087215424e-02
2.055280201602727175e-04 9.970869868993759155e-03 1.023708842694759369e-02 1.051721069961786270e-02 1.081235054880380630e-02 1.112374663352966309e-02 1.145277544856071472e-02 1.180097367614507675e-02 1.217006426304578781e-02 1.256198063492774963e-02 1.297890301793813705e-02 1.342329755425453186e-02 1.389796845614910126e-02 1.440611202269792557e-02 1.495139393955469131e-02 1.553803123533725739e-02 1.617090590298175812e-02 1.685570552945137024e-02 1.759907789528369904e-02 1.840887218713760376e-02 1.929439418017864227e-02 2.026677876710891724e-02 2.133945189416408539e-02 2.252876199781894684e-02 2.385481260716915131e-02 2.534260787069797516e-02 2.702364511787891388e-02 2.893817983567714691e-02 3.113845735788345337e-02 3.369360417127609253e-02
2.269403921673074365e-04 1.215601246803998947e-02 1.248056441545486450e-02 1.282206736505031586e-02 1.318187825381755829e-02 1.356150582432746887e-02 1.396263018250465393e-02 1.438712514936923981e-02 1.483708899468183517e-02 1.531487889587879181e-02 1.582315191626548767e-02 1.636491715908050537e-02 1.694359444081783295e-02 1.756307296454906464e-02 1.822782866656780243e-02 1.894299499690532684e-02 1.971453428268432617e-02 2.054936811327934265e-02 2.145561203360557556e-02 2.244282700121402740e-02 2.352236025035381317e-02 2.470778115093708038e-02 2.601545862853527069e-02 2.746532298624515533e-02 2.908188290894031525e-02 3.089562058448791504e-02 3.294492512941360474e-02 3.527887165546417236e-02 3.796115890145301819e-02 4.107602685689926147e-02
2.505835145711898804e-04 1.481985300779342651e-02 1.521551609039306641e-02 1.563184335827827454e-02 1.607048511505126953e-02 1.653328910470008850e-02 1.702229678630828857e-02 1.753979362547397614e-02 1.808833889663219452e-02 1.867080852389335632e-02 1.929043605923652649e-02 1.995089650154113770e-02 2.065634727478027344e-02 2.141154371201992035e-02 2.222193218767642975e-02 2.309377491474151611e-02 2.403433620929718018e-02 2.505205757915973663e-02 2.615682967007160187e-02 2.736030891537666321e-02 2.867632545530796051e-02 3.012141957879066467e-02 3.171555325388908386e-02 3.348301351070404053e-02 3.545367345213890076e-02 3.766470029950141907e-02 4.016289114952087402e-02 4.300805181264877319e-02 4.627783969044685364e-02 5.007494986057281494e-02
2.766898251138627529e-04 1.806718111038208008e-02 1.854952424764633179e-02 1.905705593526363373e-02 1.959179341793060303e-02 2.015598118305206299e-02 2.075211517512798309e-02 2.138297818601131439e-02 2.205168828368186951e-02 2.276175096631050110e-02 2.351711690425872803e-02 2.432224899530410767e-02 2.518223598599433899e-02 2.610285580158233643e-02 2.709075435996055603e-02 2.815357223153114319e-02 2.930015325546264648e-02 3.054079599678516388e-02 3.188754990696907043e-02 3.335462883114814758e-02 3.495888784527778625e-02 3.672049194574356079e-02 3.866377100348472595e-02 4.081833362579345703e-02 4.322059080004692078e-02 4.591584205627441406e-02 4.896113649010658264e-02 5.242937430739402771e-02 5.641521885991096497e-02 6.104382872581481934e-02
