1.000000000000000000e+01 -1.012418831977861207e-04 -1.121649269352819678e-04 -1.139495033509371058e-04 -3.516545720438296412e-04 -6.179090894040237172e-04 -7.872352950640997341e-04
1.023411402105453227e+01 -1.686499737155115590e-04 -1.869744690166421090e-04 -1.900035632143842323e-04 -5.604896022202950686e-04 -9.290131042209171788e-04 -1.256150372041156277e-03
1.047370897959449820e+01 -2.754347254866803532e-04 -3.055598241472728396e-04 -3.105987080910340868e-04 -8.757871793372656822e-04 -1.368062439256670067e-03 -1.964918888659770296e-03
1.071891319205127502e+01 -4.414533310985235067e-04 -4.900323942491911821e-04 -4.982550212561782065e-04 -1.342881216307689404e-03 -1.975059805536453442e-03 -3.016059897590525531e-03
1.096985797892383552e+01 -6.948787283171853259e-04 -7.717755618233313906e-04 -7.849475270645947999e-04 -2.022163353513038286e-03 -2.797417200232050951e-03 -4.546293016241514072e-03
1.122667773510813660e+01 -1.074977336912196673e-03 -1.194542234056553045e-03 -1.215269673637364147e-03 -2.992583406484792055e-03 -3.889762776982438192e-03 -6.734522924948688552e-03
1.148951000187309113e+01 -1.635493677021606545e-03 -1.818225967033808635e-03 -1.850286458238874828e-03 -4.355399181303527996e-03 -5.313167806042234410e-03 -9.810388661220839981e-03
1.175849554052156876e+01 -2.448720800412992980e-03 -2.723391132672328772e-03 -2.772165256027103210e-03 -6.238080285089654155e-03 -7.133648054277090880e-03 -1.406315524623401141e-02
1.203377840777589292e+01 -3.610274973023272754e-03 -4.016578712102312695e-03 -4.089601753088955780e-03 -8.798151505817392026e-03 -9.419815960271769872e-03 -1.985044959898271677e-02
1.231550603292825485e+01 -5.244595630309140284e-03 -5.836403191941519526e-03 -5.944056850960299267e-03 -1.222687849920107636e-02 -1.223986794828482716e-02 -2.760658693748973408e-02
1.260382929679727404e+01 -7.511136980812489240e-03 -8.360395107634397555e-03 -8.516758205225141709e-03 -1.675255598883602232e-02 -1.565789315772854115e-02 -3.784992236845292207e-02
1.289890261253308701e+01 -1.061137059493771906e-02 -1.181270787262089957e-02 -1.203658644445550555e-02 -2.264346947218893666e-02 -1.972974895892941338e-02 -5.118934207016587190e-02
1.320088400831418163e+01 -1.479576374404290191e-02 -1.647175453386195976e-02 -1.678789402586619572e-02 -3.020909322539136813e-02 -2.449805573974250458e-02 -6.832664387167550202e-02
1.350993521198026492e+01 -2.037178520967025674e-02 -2.267891399380241729e-02 -2.311941280080345718e-02 -3.980139875936501009e-02 -2.998767566386149191e-02 -9.005894599014352409e-02
1.382622173764655749e+01 -2.771187268910443868e-02 -3.084711076912404273e-02 -3.145303057279937725e-02 -5.181453000899648859e-02 -3.620100753006351424e-02 -1.172771814170371074e-01
1.414991297434575834e+01 -3.726143008356596481e-02 -4.146931999746805014e-02 -4.229248420811455855e-02 -6.668325317437320821e-02 -4.311370211844541694e-02 -1.509615495584332445e-01
1.448118227674533820e+01 -4.954665757864167019e-02 -5.512675881139773859e-02 -5.623172016451466471e-02 -8.488015723175074134e-02 -5.067104455800670870e-02 -1.921738558980765066e-01
1.482020705798858629e+01 -6.518197292058214298e-02 -7.249646612325259809e-02 -7.396261247191442123e-02 -1.069116203435366702e-01 -5.878526446101121211e-02 -2.420467206131337867e-01
1.516716888470922520e+01 -8.487679937949350883e-02 -9.435800564551181935e-02 -9.628176006448743718e-02 -1.333126146044811000e-01 -6.733392078439183470e-02 -3.017698449267275373e-01
1.552225357427047214e+01 -1.094422292821224940e-01 -1.215998096691305180e-01 -1.240968804582844309e-01 -1.646412014484557595e-01 -7.615952748563688257e-02 -3.725751755696897760e-01
1.588565129428052636e+01 -1.397942214559132756e-01 -1.552215241428309134e-01 -1.584290912063814061e-01 -2.014697079078001940e-01 -8.507024570303067801e-02 -4.557144602532611222e-01
1.625755666443794212e+01 -1.769581002380284374e-01 -1.963375091152849694e-01 -2.004163089021111788e-01 -2.443780560913718369e-01 -9.384211358325264540e-02 -5.524411905320594229e-01
1.663816886076129009e+01 -2.220710349780355142e-01 -2.461778598219167835e-01 -2.513140603037931631e-01 -2.939458597643189730e-01 -1.022222058196868011e-01 -6.639895291508802755e-01
1.702769172225899652e+01 -2.763824942984128841e-01 -3.060869962211528184e-01 -3.124937470279811058e-01 -3.507437748591535343e-01 -1.099325936768263678e-01 -7.915515804011841183e-01
1.742633386009649854e+01 -3.412534046428198353e-01 -3.775205061654835492e-01 -3.854390508456247977e-01 -4.153253017247392487e-01 -1.166752517365820668e-01 -9.362552899112028815e-01
1.783430876931909381e+01 -4.181536088630311565e-01 -4.620399433132919564e-01 -4.717401704268230911e-01 -4.882185913385985732e-01 -1.221371902385565145e-01 -1.099142575317006099e+00
1.825183494319043476e+01 -5.086577390076927330e-01 -5.613056520161773255e-01 -5.730859576651797793e-01 -5.699186640479967370e-01 -1.259958031785736454e-01 -1.281148390358848310e+00
1.867913599020782911e+01 -6.144412167940173086e-01 -6.770693927334198170e-01 -6.912557404836089381e-01 -6.608811783611072688e-01 -1.279240062404326805e-01 -1.483082992609391804e+00
1.911644075385701669e+01 -7.372692184428228934e-01 -8.111594404330696451e-01 -8.281034225537501348e-01 -7.615131092844611427e-01 -1.275954436909064738e-01 -1.705608554475561700e+00
